Amor, amor 
Amor, afeto 
Amor, carinho 
Amor, afeição 
Amor, simpatia 
Amor, predileção 
Amor, inclinação 
Amor, idolatria 
Amor, ternura 
Amor, benevolência 
Amor, apego 
Amor, dedicação 
Amor, ardor 
Amor, paixão 
Amor, fervor 
Amor, calor 
Amor, devoção 
Amor, enlevo 
Amor, arrebatamento 
Amor, adoração 
Amor, enlevamento 
Amor, arroubamento 
Amor, vôo 
Amor, quindim 
Amor, namorada 
Amor, idolatrado 
Amor, favorito 
Amor, estremecido 
Amor, estimado 
Amor, doce de coco 
